"RECCO","HNO_FR","REFER1","HA22_G","POWER","POOR_LOCAL","HR_DEL","X_HR","Z_MAD","P80","GATE_REASON","N_G_IN_ROUND","N_ROUND"
"3650","5",2,"1",-7.1,0,0,2.4,-0.961508103934721,8.18,"",5,29
"2515","5",20,"1",11.1,0,0,3.45,-0.660139892253689,8.18,"",5,29
"5793","2",1,"1",-4.1,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"4593","2",6,"1",-0.3,0,0,-0.3,-1.08091467864839,3.88,"",5,29
"5799","7",1,"1",12,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"2568","5",8,"1",0.3,0,0,6.45,0.200912141120688,8.18,"",5,29
"2735","1",11,"1",-7.3,0,0,0.15,-1.20235309298002,9.75,"",5,29
"6214","3",6,"1",-0.2,0,0,4.3,0.0247519544762055,11,"",5,29
"1850","1",11,"1",2.1,0,0,0.15,-1.20235309298002,9.75,"",5,29
"2886","3",6,"1",-3.2,0,0,4.3,0.0247519544762055,11,"",5,29
"4374","5",8,"1",6.1,0,0,6.45,0.200912141120688,8.18,"",5,29
"5800","6",5,"1",6.7,0,0,11.3,1.2205070885767,11.3,"",5,29
"5861","1",1,"1",-4,0,0,5,-0.2541559383535,9.75,"",5,29
"3612","1",11,"1",-7.4,0,0,0.15,-1.20235309298002,9.75,"",5,29
"5613","1",1,"1",7.3,0,0,5,-0.2541559383535,9.75,"",5,29
"6619","3",6,"1",0.3,0,0,4.3,0.0247519544762055,11,"",5,29
"5269","7",6,"1",1.3,0,0,7.7,0.207535618300491,10.55,"",5,29
"2864","2",7,"1",-2,0,0,3.4,0.198888300871304,3.88,"",5,29
"4496","3",4,"1",-1.8,0,0,0.55,-0.903446338381494,11,"",5,29
"5610","6",5,"1",2.2,0,0,11.3,1.2205070885767,11.3,"",5,29
"3480","3",6,"1",-3.8,0,0,4.3,0.0247519544762055,11,"",5,29
"6570","1",14,"1",10.8,0,0,6.5,0.0391009135928461,9.75,"",5,29
"4720","4",3,"1",-0.3,0,0,3,-0.172544147773082,11.35,"",5,29
"5619","5",2,"1",1,0,0,2.4,-0.961508103934721,8.18,"",5,29
"1528","3",17,"1",4.4,0,0,4.5,0.0742558634286162,11,"",5,29
"3689","3",1,"1",-3.7,0,0,4.1,-0.0247519544762052,11,"",5,29
"2372","2",7,"1",-4.2,0,0,3.4,0.198888300871304,3.88,"",5,29
"5614","7",1,"1",17.5,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"593","3",17,"1",11.9,0,0,4.5,0.0742558634286162,11,"",5,29
"3572","1",14,"1",-2.6,0,0,6.5,0.0391009135928461,9.75,"",5,29
"2108","1",18,"1",23.9,1,1,21.6,2.99121988985273,9.75,"Z|P80",5,29
"5617","6",1,"1",1.3,0,0,2.5,-1.0406428860496,11.3,"",5,29
"2872","1",3,"1",1.9,0,0,9.35,0.596288932290903,9.75,"",5,29
"4106","5",5,"1",-0.1,0,0,5.85,0.0287017344458125,8.18,"",5,29
"3622","3",1,"1",-0.2,0,0,4.1,-0.0247519544762052,11,"",5,29
"6438","3",4,"1",-4.4,0,0,0.55,-0.903446338381494,11,"",5,29
"3687","3",6,"1",-3.6,0,0,4.3,0.0247519544762055,11,"",5,29
"3651","6",1,"1",-6.8,0,0,2.5,-1.0406428860496,11.3,"",5,29
"401","5",28,"1",-0.1,0,0,1.4,-1.24852544839285,8.18,"",5,29
"1886","3",21,"1",-1.5,0,0,1.55,-0.655926793619441,11,"",5,29
"2103","1",8,"1",-3.3,0,0,1.2,-0.997073296617575,9.75,"",5,29
"2402","1",3,"1",6.1,0,0,9.35,0.596288932290903,9.75,"",5,29
"2897","7",1,"1",7.8,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"2252","2",4,"1",-3.4,0,0,0.3,-0.873379060347899,3.88,"",5,29
"1389","7",18,"1",7.7,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"2658","6",7,"1",5.4,0,0,6.6,0.0128474430376494,11.3,"",5,29
"4549","5",5,"1",-2,0,0,5.85,0.0287017344458125,8.18,"",5,29
"277","3",23,"1",-10.5,0,0,1.5,-0.668302770857544,11,"",5,29
"4846","3",1,"1",2.1,0,0,4.1,-0.0247519544762052,11,"",5,29
"5258","7",1,"1",11.4,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"2106","3",12,"1",-1.9,0,0,-3.8,-1.98015635809643,11,"",5,29
"5480","5",5,"1",2.4,0,0,5.85,0.0287017344458125,8.18,"",5,29
"919","3",16,"1",1.2,0,0,4.95,0.18563965857154,11,"",5,29
"911","7",18,"1",3.3,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"5904","5",5,"1",3.3,0,0,5.85,0.0287017344458125,8.18,"",5,29
"5797","6",1,"1",1.3,0,0,2.5,-1.0406428860496,11.3,"",5,29
"2950","1",8,"1",-2.6,0,0,1.2,-0.997073296617575,9.75,"",5,29
"3208","1",14,"1",5.1,0,0,6.5,0.0391009135928461,9.75,"",5,29
"3648","5",5,"1",0.3,0,0,5.85,0.0287017344458125,8.18,"",5,29
"1887","5",17,"1",1.4,0,0,4.65,-0.315719078903938,8.18,"",5,29
"4592","3",4,"1",-1.4,0,0,0.55,-0.903446338381494,11,"",5,29
"352","7",18,"1",7.2,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"1203","7",18,"1",-1.3,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"2516","3",12,"1",-6.8,0,0,-3.8,-1.98015635809643,11,"",5,29
"2715","3",16,"1",0,0,0,4.95,0.18563965857154,11,"",5,29
"514","7",18,"1",-12.8,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"5620","3",6,"1",-0.6,0,0,4.3,0.0247519544762055,11,"",5,29
"4236","3",4,"1",5.4,0,0,0.55,-0.903446338381494,11,"",5,29
"5477","6",1,"1",-2.9,0,0,2.5,-1.0406428860496,11.3,"",5,29
"5170","3",4,"1",6.2,0,0,0.55,-0.903446338381494,11,"",5,29
"3366","3",16,"1",4.8,0,0,4.95,0.18563965857154,11,"",5,29
"2256","5",10,"1",6.6,0,0,3.3,-0.703192493922408,8.18,"",5,29
"5650","5",10,"1",0.2,0,0,3.3,-0.703192493922408,8.18,"",5,29
"3829","3",16,"1",3.9,0,0,4.95,0.18563965857154,11,"",5,29
"1580","5",22,"1",4.2,0,0,3.6,-0.61708729058497,8.18,"",5,29
"6213","1",6,"1",2.2,0,0,7.2,0.175954111167808,9.75,"",5,29
"5270","7",2,"1",12.8,1,1,20.8,3.60593136797103,10.55,"Z|P80",5,29
"5611","6",7,"1",-0.7,0,0,6.6,0.0128474430376494,11.3,"",5,29
"1473","3",13,"1",0,0,0,-0.8,-1.23759772381027,11,"",5,29
"2702","6",3,"1",2.5,0,0,2,-1.1691173164261,11.3,"",5,29
"5605","7",3,"1",-5,0,0,9.1,0.57072295032635,10.55,"",5,29
"5125","4",1,"1",-22.9,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"2123","3",16,"1",0.7,0,0,4.95,0.18563965857154,11,"",5,29
"2272","6",3,"1",-3.9,0,0,2,-1.1691173164261,11.3,"",5,29
"1648","3",16,"1",-2.8,0,0,4.95,0.18563965857154,11,"",5,29
"3257","6",10,"1",-0.6,0,0,4.55,-0.513897721505977,11.3,"",5,29
"2867","5",10,"1",-7.8,0,0,3.3,-0.703192493922408,8.18,"",5,29
"5796","3",6,"1",-0.6,0,0,4.3,0.0247519544762055,11,"",5,29
"307","3",20,"1",-2.2,0,0,2.55,-0.408407248857388,11,"",5,29
"436","3",20,"1",3.7,0,0,2.55,-0.408407248857388,11,"",5,29
"3645","7",3,"1",6.6,0,0,9.1,0.57072295032635,10.55,"",5,29
"1362","2",6,"1",-1.6,0,0,-0.3,-1.08091467864839,3.88,"",5,29
"5928","6",3,"1",1.2,0,0,2,-1.1691173164261,11.3,"",5,29
"1417","2",4,"1",-2.6,0,0,0.3,-0.873379060347899,3.88,"",5,29
"3186","3",20,"1",-0.5,0,0,2.55,-0.408407248857388,11,"",5,29
"2887","1",6,"1",-0.8,0,0,7.2,0.175954111167808,9.75,"",5,29
"1793","3",15,"1",5.1,1,1,11.75,1.8687725629535,11,"P80",5,29
"2450","3",20,"1",-5.3,0,0,2.55,-0.408407248857388,11,"",5,29
"4443","6",3,"1",-10.8,0,0,2,-1.1691173164261,11.3,"",5,29
"1832","3",13,"1",-15.2,0,0,-0.8,-1.23759772381027,11,"",5,29
"1833","3",14,"1",-7.8,0,0,1.6,-0.643550816381338,11,"",5,29
"1367","5",19,"1",7.1,0,0,5.75,0,8.18,"",5,29
"2796","3",22,"1",-3.2,0,0,2.75,-0.358903339904977,11,"",5,29
"3091","5",10,"1",0.7,0,0,3.3,-0.703192493922408,8.18,"",5,29
"4674","6",3,"1",-2.1,0,0,2,-1.1691173164261,11.3,"",5,29
"1579","7",14,"1",-10.3,0,0,-5.7,-3.26868598823273,10.55,"",5,29
"4148","6",3,"1",-4.1,0,0,2,-1.1691173164261,11.3,"",5,29
"1706","1",13,"1",-6,0,0,2.1,-0.821119185449768,9.75,"",5,29
"4445","1",15,"1",-2.1,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"1794","5",10,"1",-1.3,0,0,3.3,-0.703192493922408,8.18,"",5,29
"2280","3",20,"1",-1.1,0,0,2.55,-0.408407248857388,11,"",5,29
"3343","6",10,"1",11.4,0,0,4.55,-0.513897721505977,11.3,"",5,29
"1863","3",20,"1",1.2,0,0,2.55,-0.408407248857388,11,"",5,29
"1729","3",16,"1",-1.3,0,0,4.95,0.18563965857154,11,"",5,29
"1054","7",14,"1",-12,0,0,-5.7,-3.26868598823273,10.55,"",5,29
"6545","3",22,"1",6.9,0,0,2.75,-0.358903339904977,11,"",5,29
"2281","2",8,"1",-2.2,0,0,2.95,0.0432365871459356,3.88,"",5,29
"3095","3",16,"1",1.6,0,0,4.95,0.18563965857154,11,"",5,29
"2700","1",15,"1",-0.9,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"4006","1",16,"1",9.4,0,0,1.4,-0.95797238302473,9.75,"",5,29
"5320","6",4,"1",13.5,1,1,16,2.42816673411574,11.3,"P80",5,29
"6441","7",3,"1",-3.5,0,0,9.1,0.57072295032635,10.55,"",5,29
"6515","6",4,"1",15.3,1,1,16,2.42816673411574,11.3,"P80",5,29
"5869","1",3,"1",10.4,0,0,9.35,0.596288932290903,9.75,"",5,29
"5009","7",3,"1",-9.1,0,0,9.1,0.57072295032635,10.55,"",5,29
"2654","7",14,"1",-3.4,0,0,-5.7,-3.26868598823273,10.55,"",5,29
"3249","5",12,"1",5.1,1,1,10.7,1.42073585506772,8.18,"P80",5,29
"2955","2",1,"1",-3.6,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"1837","5",20,"1",-6,0,0,3.45,-0.660139892253689,8.18,"",5,29
"1387","7",22,"1",-7.3,0,0,3.5,-0.882026377777086,10.55,"",5,29
"2863","1",13,"1",-6.9,0,0,2.1,-0.821119185449768,9.75,"",5,29
"732","7",14,"1",-12.8,0,0,-5.7,-3.26868598823273,10.55,"",5,29
"927","3",21,"1",2.2,0,0,1.55,-0.655926793619441,11,"",5,29
"3251","5",12,"1",5,1,1,10.7,1.42073585506772,8.18,"P80",5,29
"2892","3",20,"1",5,0,0,2.55,-0.408407248857388,11,"",5,29
"2873","3",19,"1",0.9,0,0,1.6,-0.643550816381338,11,"",5,29
"5012","5",12,"1",10.7,1,1,10.7,1.42073585506772,8.18,"P80",5,29
"3693","3",19,"1",-4.9,0,0,1.6,-0.643550816381338,11,"",5,29
"5098","5",12,"1",13.7,1,1,10.7,1.42073585506772,8.18,"P80",5,29
"1977","6",9,"1",-1.2,0,0,4.9,-0.423965620242431,11.3,"",5,29
"4005","6",4,"1",16.3,1,1,16,2.42816673411574,11.3,"P80",5,29
"1099","7",21,"1",-0.5,0,0,5.3,-0.415071236600982,10.55,"",5,29
"1632","7",21,"1",3.7,0,0,5.3,-0.415071236600982,10.55,"",5,29
"1649","7",21,"1",-0.6,0,0,5.3,-0.415071236600982,10.55,"",5,29
"4372","6",9,"1",-4.3,0,0,4.9,-0.423965620242431,11.3,"",5,29
"3647","3",19,"1",-0.9,0,0,1.6,-0.643550816381338,11,"",5,29
"3579","6",4,"1",12.2,1,1,16,2.42816673411574,11.3,"P80",5,29
"1363","1",17,"1",-2,0,0,3.3,-0.586513703892692,9.75,"",5,29
"2107","3",20,"1",7.4,0,0,2.55,-0.408407248857388,11,"",5,29
"4808","6",4,"1",13.8,1,1,16,2.42816673411574,11.3,"P80",5,29
"6161","6",4,"1",13.5,1,1,16,2.42816673411574,11.3,"P80",5,29
"2671","5",20,"1",7.1,0,0,3.45,-0.660139892253689,8.18,"",5,29
"4150","1",8,"1",-3.8,0,0,1.2,-0.997073296617575,9.75,"",5,29
"2995","2",7,"1",4.2,0,0,3.4,0.198888300871304,3.88,"",5,29
"6279","6",4,"1",17.5,1,1,16,2.42816673411574,11.3,"P80",5,29
"4966","6",4,"1",10.4,1,1,16,2.42816673411574,11.3,"P80",5,29
"1268","7",22,"1",-6.6,0,0,3.5,-0.882026377777086,10.55,"",5,29
"902","7",21,"1",-2.1,0,0,5.3,-0.415071236600982,10.55,"",5,29
"1578","3",19,"1",0.1,0,0,1.6,-0.643550816381338,11,"",5,29
"3954","3",6,"1",-3.6,0,0,4.3,0.0247519544762055,11,"",5,29
"571","7",21,"1",11.6,0,0,5.3,-0.415071236600982,10.55,"",5,29
"716","7",21,"1",2.6,0,0,5.3,-0.415071236600982,10.55,"",5,29
"6068","7",1,"1",11.7,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"5002","3",4,"1",-5.7,0,0,0.55,-0.903446338381494,11,"",5,29
"1357","6",13,"1",0.1,0,0,3.3,-0.835083797447213,11.3,"",5,29
"1491","5",25,"1",-0.2,1,1,8.3,0.731894228368221,8.18,"P80",5,29
"572","7",22,"1",1.2,0,0,3.5,-0.882026377777086,10.55,"",5,29
"4244","5",1,"1",-11.1,0,0,5.25,-0.143508672229063,8.18,"",5,29
"4723","7",5,"1",1.1,0,0,4.6,-0.596664902613911,10.55,"",5,29
"1210","3",16,"1",-3.2,0,0,4.95,0.18563965857154,11,"",5,29
"321","7",18,"1",-5.8,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"735","3",24,"1",16.7,1,1,13.55,2.3143077435252,11,"P80",5,29
"3686","2",1,"1",-6.2,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"5626","2",1,"1",-8.1,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"2129","3",19,"1",-2.9,0,0,1.6,-0.643550816381338,11,"",5,29
"5268","7",7,"1",6.5,0,0,8.95,0.531810021895008,10.55,"",5,29
"6442","2",1,"1",-1.9,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"2561","1",7,"1",-4.5,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"3916","7",7,"1",0.1,0,0,8.95,0.531810021895008,10.55,"",5,29
"2275","3",24,"1",13.3,1,1,13.55,2.3143077435252,11,"P80",5,29
"3101","3",19,"1",-9.6,0,0,1.6,-0.643550816381338,11,"",5,29
"5896","1",7,"1",-3.5,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"1418","3",19,"1",1,0,0,1.6,-0.643550816381338,11,"",5,29
"133","5",25,"1",-3.3,1,1,8.3,0.731894228368221,8.18,"P80",5,29
"1719","3",25,"1",10.3,1,1,11.7,1.8563965857154,11,"P80",5,29
"1563","6",13,"1",0.5,0,0,3.3,-0.835083797447213,11.3,"",5,29
"1765","6",13,"1",-4.8,0,0,3.3,-0.835083797447213,11.3,"",5,29
"6212","7",7,"1",7.5,0,0,8.95,0.531810021895008,10.55,"",5,29
"5616","1",7,"1",-2.9,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"5096","6",7,"1",-0.5,0,0,6.6,0.0128474430376494,11.3,"",5,29
"756","5",25,"1",-6.5,1,1,8.3,0.731894228368221,8.18,"P80",5,29
"6653","5",1,"1",3.7,0,0,5.25,-0.143508672229063,8.18,"",5,29
"245","7",19,"1",-4.8,0,0,5.95,-0.246448546731833,10.55,"",5,29
"2350","3",11,"1",-13.8,0,0,2.4,-0.445535180571696,11,"",5,29
"3616","7",5,"1",-12.4,0,0,4.6,-0.596664902613911,10.55,"",5,29
"3109","7",5,"1",4.4,0,0,4.6,-0.596664902613911,10.55,"",5,29
"3250","7",5,"1",1.8,0,0,4.6,-0.596664902613911,10.55,"",5,29
"699","7",24,"1",-1,0,0,4,-0.752316616339279,10.55,"",5,29
"1202","7",24,"1",2.1,0,0,4,-0.752316616339279,10.55,"",5,29
"1843","5",10,"1",-0.8,0,0,3.3,-0.703192493922408,8.18,"",5,29
"5433","1",8,"1",-6.2,0,0,1.2,-0.997073296617575,9.75,"",5,29
"1594","6",13,"1",1.4,0,0,3.3,-0.835083797447213,11.3,"",5,29
"6070","1",7,"1",-8.7,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"4607","3",11,"1",-4.3,0,0,2.4,-0.445535180571696,11,"",5,29
"5266","7",5,"1",-1.8,0,0,4.6,-0.596664902613911,10.55,"",5,29
"513","7",24,"1",-9.4,0,0,4,-0.752316616339279,10.55,"",5,29
"5279","3",5,"1",7.1,0,0,8.1,0.965326224572008,11,"",5,29
"4595","5",4,"1",5.5,0,0,7.1,0.38747341501847,8.18,"",5,29
"4845","1",8,"1",-4.3,0,0,1.2,-0.997073296617575,9.75,"",5,29
"5806","3",5,"1",2.6,0,0,8.1,0.965326224572008,11,"",5,29
"1211","7",24,"1",-3.4,0,0,4,-0.752316616339279,10.55,"",5,29
"3375","1",7,"1",-1.9,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"5003","6",3,"1",7.9,0,0,2,-1.1691173164261,11.3,"",5,29
"2656","3",9,"1",-11.1,0,0,1.8,-0.594046907428928,11,"",5,29
"270","3",22,"1",-1.7,0,0,2.75,-0.358903339904977,11,"",5,29
"2421","1",12,"1",-7.4,0,0,1.55,-0.928646697830095,9.75,"",5,29
"4151","3",11,"1",-5.6,0,0,2.4,-0.445535180571696,11,"",5,29
"5730","4",6,"1",1.4,0,0,0.6,-0.47371211479519,11.35,"",5,29
"5854","4",6,"1",-8.4,0,0,0.6,-0.47371211479519,11.35,"",5,29
"4810","1",8,"1",-3.7,0,0,1.2,-0.997073296617575,9.75,"",5,29
"2104","6",3,"1",0.1,0,0,2,-1.1691173164261,11.3,"",5,29
"441","7",14,"1",-5.6,0,0,-5.7,-3.26868598823273,10.55,"",5,29
"5321","6",3,"1",4.1,0,0,2,-1.1691173164261,11.3,"",5,29
"5729","7",3,"1",6.9,0,0,9.1,0.57072295032635,10.55,"",5,29
"6056","1",8,"1",-0.6,0,0,1.2,-0.997073296617575,9.75,"",5,29
"4462","1",12,"1",-7.4,0,0,1.55,-0.928646697830095,9.75,"",5,29
"3376","7",11,"1",2.8,0,0,0.9,-1.55651713725368,10.55,"",5,29
"5866","3",9,"1",-0.5,0,0,1.8,-0.594046907428928,11,"",5,29
"5603","6",12,"1",7.9,0,0,9.8,0.835083797447213,11.3,"",5,29
"906","5",21,"1",-0.3,0,0,7.2,0.416175149464282,8.18,"",5,29
"6053","2",3,"1",3,1,1,12.1,3.20815476622842,3.88,"Z|P80",5,29
"920","7",11,"1",4.2,0,0,0.9,-1.55651713725368,10.55,"",5,29
"2712","3",9,"1",2.2,0,0,1.8,-0.594046907428928,11,"",5,29
"4597","4",6,"1",8,0,0,0.6,-0.47371211479519,11.35,"",5,29
"3363","7",1,"1",0.4,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"5848","7",1,"1",7.5,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"4234","1",15,"1",-3,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"2522","1",12,"1",-2.7,0,0,1.55,-0.928646697830095,9.75,"",5,29
"402","5",21,"1",4.1,0,0,7.2,0.416175149464282,8.18,"",5,29
"2668","3",11,"1",2.6,0,0,2.4,-0.445535180571696,11,"",5,29
"3075","3",11,"1",-6.9,0,0,2.4,-0.445535180571696,11,"",5,29
"3898","5",21,"1",-4.9,0,0,7.2,0.416175149464282,8.18,"",5,29
"1096","7",11,"1",-4.9,0,0,0.9,-1.55651713725368,10.55,"",5,29
"3484","2",2,"1",3.1,1,1,4.2,0.475602458605291,3.88,"P80",5,29
"3299","7",3,"1",-1.9,0,0,9.1,0.57072295032635,10.55,"",5,29
"932","3",26,"1",15.8,1,1,12.9,2.15342003942986,11,"P80",5,29
"3205","5",21,"1",1.5,0,0,7.2,0.416175149464282,8.18,"",5,29
"1970","7",11,"1",-8.9,0,0,0.9,-1.55651713725368,10.55,"",5,29
"928","3",26,"1",13.2,1,1,12.9,2.15342003942986,11,"P80",5,29
"714","3",18,"1",-8.7,0,0,5.6,0.346527362666875,11,"",5,29
"5618","7",1,"1",12,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"3364","1",12,"1",-4.1,0,0,1.55,-0.928646697830095,9.75,"",5,29
"4545","7",1,"1",10.2,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"3378","6",12,"1",8.5,0,0,9.8,0.835083797447213,11.3,"",5,29
"396","5",29,"1",-1.8,0,0,-4.9,-3.05673471847904,8.18,"",5,29
"5432","2",2,"1",-0.3,1,1,4.2,0.475602458605291,3.88,"P80",5,29
"6573","7",11,"1",0.2,0,0,0.9,-1.55651713725368,10.55,"",5,29
"5858","7",1,"1",6.2,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"5855","6",2,"1",-2.9,0,0,4.6,-0.501050278468328,11.3,"",5,29
"284","5",29,"1",-10.1,0,0,-4.9,-3.05673471847904,8.18,"",5,29
"2952","7",11,"1",2.5,0,0,0.9,-1.55651713725368,10.55,"",5,29
"2225","7",11,"1",2.1,0,0,0.9,-1.55651713725368,10.55,"",5,29
"5864","6",2,"1",6.9,0,0,4.6,-0.501050278468328,11.3,"",5,29
"738","7",11,"1",-14.4,0,0,0.9,-1.55651713725368,10.55,"",5,29
"2351","1",12,"1",-11,0,0,1.55,-0.928646697830095,9.75,"",5,29
"3514","4",2,"1",1.8,0,0,5.75,0.172544147773082,11.35,"",5,29
"1215","5",29,"1",-7.2,0,0,-4.9,-3.05673471847904,8.18,"",5,29
"4697","7",11,"1",1.1,0,0,0.9,-1.55651713725368,10.55,"",5,29
"5859","6",1,"1",-4.5,0,0,2.5,-1.0406428860496,11.3,"",5,29
"4811","1",12,"1",-0.2,0,0,1.55,-0.928646697830095,9.75,"",5,29
"1766","7",11,"1",-1.9,0,0,0.9,-1.55651713725368,10.55,"",5,29
"671","3",26,"1",5.6,1,1,12.9,2.15342003942986,11,"P80",5,29
"4546","6",1,"1",-0.5,0,0,2.5,-1.0406428860496,11.3,"",5,29
"759","3",17,"1",-8.9,0,0,4.5,0.0742558634286162,11,"",5,29
"1831","5",20,"1",-2.8,0,0,3.45,-0.660139892253689,8.18,"",5,29
"4154","3",17,"1",-0.7,0,0,4.5,0.0742558634286162,11,"",5,29
"1216","7",11,"1",-2.2,0,0,0.9,-1.55651713725368,10.55,"",5,29
"1637","3",26,"1",9.6,1,1,12.9,2.15342003942986,11,"P80",5,29
"5732","5",3,"1",14.7,0,0,3.7,-0.588385556139158,8.18,"",5,29
"993","5",28,"1",-10.9,0,0,1.4,-1.24852544839285,8.18,"",5,29
"5210","6",4,"1",24.7,1,1,16,2.42816673411574,11.3,"P80",5,29
"758","3",17,"1",-0.3,0,0,4.5,0.0742558634286162,11,"",5,29
"5430","7",4,"1",6.6,1,1,11.25,1.12847492450892,10.55,"P80",5,29
"2797","3",19,"1",-5.8,0,0,1.6,-0.643550816381338,11,"",5,29
"3690","5",16,"1",2.8,0,0,-3,-2.5114017640086,8.18,"",5,29
"2795","5",18,"1",1.4,0,0,3.05,-0.774946830036939,8.18,"",5,29
"6625","1",5,"1",1.8,0,0,7,0.136853197574961,9.75,"",5,29
"4975","6",2,"1",-1.4,0,0,4.6,-0.501050278468328,11.3,"",5,29
"358","7",13,"1",-1.8,0,0,4.75,-0.557751974182569,10.55,"",5,29
"5588","6",2,"1",-3.6,0,0,4.6,-0.501050278468328,11.3,"",5,29
"1864","3",21,"1",3.5,0,0,1.55,-0.655926793619441,11,"",5,29
"4282","4",5,"1",14.5,0,0,11.35,0.875269404158,11.35,"",5,29
"1217","5",18,"1",-3.3,0,0,3.05,-0.774946830036939,8.18,"",5,29
"930","3",23,"1",-0.1,0,0,1.5,-0.668302770857544,11,"",5,29
"549","7",13,"1",-7.9,0,0,4.75,-0.557751974182569,10.55,"",5,29
"2290","3",23,"1",2.3,0,0,1.5,-0.668302770857544,11,"",5,29
"3462","4",5,"1",4,0,0,11.35,0.875269404158,11.35,"",5,29
"5801","4",5,"1",14.2,0,0,11.35,0.875269404158,11.35,"",5,29
"5853","6",2,"1",-1.1,0,0,4.6,-0.501050278468328,11.3,"",5,29
"6052","1",3,"1",-2.8,0,0,9.35,0.596288932290903,9.75,"",5,29
"3513","3",7,"1",-0.7,0,0,0.1,-1.01483013352442,11,"",5,29
"2736","5",19,"1",-7.2,0,0,5.75,0,8.18,"",5,29
"1055","7",13,"1",7.7,0,0,4.75,-0.557751974182569,10.55,"",5,29
"3124","3",23,"1",-3.7,0,0,1.5,-0.668302770857544,11,"",5,29
"3099","6",6,"1",13.9,1,1,13.4,1.76009969615797,11.3,"P80",5,29
"6054","6",6,"1",5,1,1,13.4,1.76009969615797,11.3,"P80",5,29
"2521","5",18,"1",-6.9,0,0,3.05,-0.774946830036939,8.18,"",5,29
"1768","3",13,"1",5.7,0,0,-0.8,-1.23759772381027,11,"",5,29
"3096","5",18,"1",1.1,0,0,3.05,-0.774946830036939,8.18,"",5,29
"697","3",23,"1",-6.3,0,0,1.5,-0.668302770857544,11,"",5,29
"5903","5",1,"1",0.4,0,0,5.25,-0.143508672229063,8.18,"",5,29
"1581","5",18,"1",-0.6,0,0,3.05,-0.774946830036939,8.18,"",5,29
"5601","6",6,"1",3.1,1,1,13.4,1.76009969615797,11.3,"P80",5,29
"1195","3",13,"1",-4.7,0,0,-0.8,-1.23759772381027,11,"",5,29
"388","7",13,"1",-6,0,0,4.75,-0.557751974182569,10.55,"",5,29
"2569","5",15,"1",-4.8,0,0,2.4,-0.961508103934721,8.18,"",5,29
"2510","5",18,"1",6.1,0,0,3.05,-0.774946830036939,8.18,"",5,29
"2554","5",14,"1",3.9,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"2289","1",21,"1",0.6,1,1,17.45,2.17987593280117,9.75,"P80",5,29
"3749","3",7,"1",-9.5,0,0,0.1,-1.01483013352442,11,"",5,29
"824","7",12,"1",6.7,1,1,13.3,1.66028494640393,10.55,"P80",5,29
"2487","3",23,"1",2.3,0,0,1.5,-0.668302770857544,11,"",5,29
"2840","3",23,"1",4.9,0,0,1.5,-0.668302770857544,11,"",5,29
"6272","4",4,"1",21.9,1,1,17,1.58426899318921,11.35,"P80",5,29
"1635","5",15,"1",-1.8,0,0,2.4,-0.961508103934721,8.18,"",5,29
"3039","6",1,"1",-8.1,0,0,2.5,-1.0406428860496,11.3,"",5,29
"3361","6",1,"1",-10.3,0,0,2.5,-1.0406428860496,11.3,"",5,29
"2961","1",19,"1",7.6,0,0,9.75,0.674490759476595,9.75,"",5,29
"6059","4",4,"1",19.6,1,1,17,1.58426899318921,11.35,"P80",5,29
"682","5",18,"1",-5,0,0,3.05,-0.774946830036939,8.18,"",5,29
"2279","3",23,"1",-0.2,0,0,1.5,-0.668302770857544,11,"",5,29
"6067","1",1,"1",1.5,0,0,5,-0.2541559383535,9.75,"",5,29
"3206","7",13,"1",-0.3,0,0,4.75,-0.557751974182569,10.55,"",5,29
"2737","5",18,"1",-4.2,0,0,3.05,-0.774946830036939,8.18,"",5,29
