refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco
23,"25060705","",2,87.50,3,"파워에치드",2.1,"23090206","23   09   02   06",6,37.50,"행복한버미",14.1,7120,937,"23 02 05  03","1200",9,"5","행복한버미","안토니오",1,18.2,0.6,14.0,27.27,"6","5",2.00,4,0,"23020503","포에이스",14.00,2.00,"유니콘킹덤",0,0,0,0,6183,86
20,"25060705","",6,44.44,7,"시크릿왕자",5.5,"23050703","23   05   07   03",8,22.22,"대륜함성",8.9,3742,946,"23 02 05  04","1400",7,"2","대륜함성","김철호",1,32.8,0.6,12.2,50.00,"5","5",8.80,1,0,"23020504","대륜함성",12.20,8.80,"머니스톤",0,0,0,0,2796,87
26,"25060705","",7,33.33,3,"파워에치드",15.5,"23052102","23   05   21   02",9,11.11,"연희사랑",22.1,4171,949,"23 02 05  04","1400",10,"7","연희사랑","방춘식",1,34.3,4.8,21.2,25.00,"1","4",14.60,2,0,"23020504","대륜함성",21.20,12.60,"머니스톤",0,0,0,0,3222,88
21,"25060705","",6,54.55,5,"아치메모리",9.9,"23102905","23   10   29   05",5,63.64,"천리총",8.7,8873,965,"23 02 05  06","1200",2,"9","천리총","조재로",1,16.2,3.0,3.8,90.91,"6","4",5.00,1,0,"23020506","천리총",3.80,3.00,"희망가득",0,0,0,0,7908,89
28,"25060705","",4,75.00,5,"아치메모리",4.2,"23022609","23   02   26   09",11,16.67,"비플라워",15.1,1735,968,"23 02 05  06","1200",5,"6","비플라워","하정훈",1,16.6,1.2,7.0,63.64,"5","2",-3.90,3,0,"23020506","천리총",7.00,-8.90,"희망가득",0,0,0,0,767,90
22,"25060705","",4,72.73,3,"파워에치드",6.9,"23092404","23   09   24   04",8,36.36,"메니참",15.3,7860,1042,"23 02 11  01","1200",10,"6","메니참","안토니오",1,19.5,1.2,19.0,25.00,"4","4",10.60,2,0,"23021101","마구마",19.00,8.60,"영원파이터",0,0,0,0,6818,91
24,"25060705","",7,45.45,3,"파워에치드",18.8,"23082003","23   08   20   03",5,63.64,"투아레그나인",11.7,6773,1063,"23 02 11  03","1300",8,"4","투아레그나인","조재로",1,25.4,3.0,21.8,22.22,"3","4",28.90,12,99,"23021103","대왕삭스",21.80,26.90,"대왕삭스",0,0,0,0,5710,92
17,"25060705","",3,75.00,7,"시크릿왕자",6.9,"23070807","23   07   08   07",5,50.00,"디자이어투윈",10.5,5580,1083,"23 02 11  05","1300",7,"10","디자이어투윈","오수철",1,23.3,0.6,10.2,40.00,"4","1",6.60,3,0,"23021105","모닝펄",10.20,-0.40,"라온아메리칸",0,0,0,0,4497,93
21,"25060705","",6,54.55,5,"아치메모리",9.9,"23102905","23   10   29   05",11,9.09,"원평광야",18.4,8873,1094,"23 02 11  06","1200",8,"4","원평광야","김동수",1,16.4,0.6,9.4,41.67,"5","6",0.90,1,0,"23021106","원평광야",9.40,0.90,"퍼지데이",0,0,0,0,7779,94
21,"25060705","",6,54.55,5,"아치메모리",9.9,"23102905","23   10   29   05",7,45.45,"블랙버미",11.4,8873,1097,"23 02 11  06","1200",11,"2","블랙버미","김태희",1,17.2,3.6,15.2,16.67,"6","6",13.70,3,0,"23021106","원평광야",15.20,13.70,"퍼지데이",0,0,0,0,7776,95
16,"25060705","",8,30.00,7,"시크릿왕자",11.9,"23080511","23   08   05   11",6,50.00,"해피나이스",6.9,6234,1116,"23 02 11  08","1600",6,"3","해피나이스","문정균",1,44.6,0.6,4.0,44.44,"1","6",9.00,5,0,"23021108","금아시크",4.00,9.00,"금아시크",0,0,0,0,5118,96
24,"25060705","",3,81.82,7,"시크릿왕자",9.6,"23011404","23   01   14   04",8,36.36,"아치러너",12.3,306,1169,"23 02 12  01","1300",4,"6","아치러너","문성혁",1,24.9,0.6,6.6,66.67,"6","2",3.90,1,0,"23021201","아치러너",6.60,-1.10,"꿈의순간",0,0,0,0,-863,97
18,"25060705","",2,88.89,7,"시크릿왕자",2.9,"23061703","23   06   17   03",5,55.56,"아치러너",9.0,4928,1169,"23 02 12  01","1300",4,"6","아치러너","문성혁",1,24.9,0.6,6.6,66.67,"4","2",0.50,2,0,"23021201","아치러너",6.60,-4.50,"꿈의순간",0,0,0,0,3759,98
21,"25060705","",7,40.00,7,"시크릿왕자",12.4,"23040904","23   04   09   04",8,30.00,"아름다운사이",12.6,2996,1174,"23 02 12  01","1300",9,"8","아름다운사이","먼로",1,26.5,7.2,17.2,11.11,"6","2",17.00,6,0,"23021201","아치러너",17.20,12.00,"꿈의순간",0,0,0,0,1822,99
24,"25060705","",3,81.82,7,"시크릿왕자",9.6,"23011404","23   01   14   04",7,45.45,"아름다운사이",12.2,306,1174,"23 02 12  01","1300",9,"8","아름다운사이","먼로",1,26.5,7.2,17.2,11.11,"6","2",14.60,7,0,"23021201","아치러너",17.20,9.60,"꿈의순간",0,0,0,0,-868,100
28,"25060705","",8,41.67,3,"파워에치드",17.6,"23010701","23   01   07   01",7,50.00,"할슈타트",14.7,8,1176,"23 02 12  02","1200",2,"3","할슈타트","조재로",1,16.8,3.0,3.8,91.67,"6","2",6.70,1,0,"23021202","할슈타트",3.80,1.70,"마에스트라",0,0,0,0,-1168,101
24,"25060705","",3,81.82,7,"시크릿왕자",9.6,"23011404","23   01   14   04",4,72.73,"마이원",9.4,306,1179,"23 02 12  02","1200",5,"6","마이원","김철호",1,17.7,2.4,8.7,66.67,"6","6",8.90,7,0,"23021202","할슈타트",8.70,8.90,"마에스트라",0,0,0,0,-873,102
28,"25060705","",8,41.67,3,"파워에치드",17.6,"23010701","23   01   07   01",6,58.33,"한강파워",16.4,8,1180,"23 02 12  02","1200",6,"4","한강파워","안토니오",1,17.9,1.2,9.6,58.33,"6","6",10.80,8,0,"23021202","할슈타트",9.60,10.80,"마에스트라",0,0,0,0,-1172,103
25,"25060705","",8,36.36,3,"파워에치드",9.0,"23062502","23   06   25   02",9,27.27,"성실롱런",10.4,5235,1185,"23 02 12  02","1200",11,"8","성실롱런","유승완",1,19.6,3.6,20.6,16.67,"6","6",19.20,10,0,"23021202","할슈타트",20.60,19.20,"마에스트라",0,0,0,0,4050,104
23,"25060705","",5,63.64,5,"아치메모리",14.5,"23080607","23   08   06   07",6,54.55,"하이본미",14.7,6349,1194,"23 02 12  03","1200",8,"7","하이본미","함완식",1,18.0,0.2,6.6,41.67,"6","6",6.40,4,0,"23021203","하이본미",6.60,6.40,"동트자웨이",0,0,0,0,5155,105
21,"25060705","",7,40.00,7,"시크릿왕자",12.4,"23040904","23   04   09   04",9,20.00,"코스모킹",23.8,2996,1196,"23 02 12  03","1200",10,"1","코스모킹","문성혁",1,19.7,10.2,18.6,25.00,"6","6",7.20,7,0,"23021203","하이본미",18.60,7.20,"동트자웨이",0,0,0,0,1800,106
17,"25060705","",3,75.00,7,"시크릿왕자",6.9,"23070807","23   07   08   07",8,12.50,"티즈헌터",17.7,5580,1201,"23 02 12  04","1700",3,"8","티즈헌터","김철호",1,55.4,4.8,7.2,81.82,"4","6",-3.60,1,0,"23021204","티즈헌터",7.20,-3.60,"원평버드",0,0,0,0,4379,107
24,"25060705","",7,45.45,3,"파워에치드",18.8,"23082003","23   08   20   03",6,54.55,"그린불패",17.6,6773,1202,"23 02 12  04","1700",4,"7","그린불패","조재로",1,55.5,0.6,9.0,72.73,"3","6",10.20,2,0,"23021204","티즈헌터",9.00,10.20,"원평버드",0,0,0,0,5571,108
23,"25060705","",2,87.50,3,"파워에치드",2.1,"23090206","23   09   02   06",5,50.00,"트레비트",9.8,7120,1203,"23 02 12  04","1700",5,"3","트레비트","조상범",1,55.5,0.2,7.4,63.64,"6","6",-0.30,3,0,"23021204","티즈헌터",7.40,-0.30,"원평버드",0,0,0,0,5917,109
25,"25060705","",7,45.45,5,"아치메모리",10.2,"23052004","23   05   20   04",9,27.27,"지스타",11.1,4088,1216,"23 02 12  05","1400",7,"9","지스타","조인권",1,30.5,3.0,15.4,45.45,"6","6",14.50,1,0,"23021205","지스타",15.40,14.50,"업타운위즈",0,0,0,0,2872,110
25,"25060705","",7,45.45,5,"아치메모리",10.2,"23052004","23   05   20   04",5,63.64,"슈팅리버스",5.6,4088,1225,"23 02 12  06","1300",5,"8","슈팅리버스","유승완",1,23.5,0.6,6.2,66.67,"4","5",10.80,3,0,"23021206","원평퀸",6.20,10.80,"원평퀸",0,0,0,0,2863,111
26,"25060705","",3,80.00,5,"아치메모리",1.6,"23042304","23   04   23   04",5,60.00,"스마트별",4.0,3420,1228,"23 02 12  06","1300",8,"11","스마트별","송재철",1,24.2,2.4,10.4,41.67,"6","5",8.00,10,0,"23021206","원평퀸",10.40,8.00,"원평퀸",0,0,0,0,2192,112
15,"25060705","",7,33.33,7,"시크릿왕자",17.9,"23092409","23   09   24   09",4,66.67,"천둥오름",11.4,7919,1239,"23 02 12  07","1200",7,"7","천둥오름","김태희",1,17.1,0.6,9.8,45.45,"1","4",16.30,2,0,"23021207","알사이먼",9.80,14.30,"글로벌강타",0,0,0,0,6680,113
26,"25060705","",3,80.00,5,"아치메모리",1.6,"23042304","23   04   23   04",7,40.00,"위즈업",8.0,3420,1242,"23 02 12  07","1200",10,"10","위즈업","이용호",1,18.0,2.4,14.1,18.18,"5","4",7.70,3,0,"23021207","알사이먼",14.10,5.70,"글로벌강타",0,0,0,0,2178,114
18,"25060705","",2,88.89,7,"시크릿왕자",2.9,"23061703","23   06   17   03",7,33.33,"클로버파티",11.0,4928,1297,"23 02 18  01","1200",8,"6","클로버파티","다비드",1,18.5,7.8,15.7,41.67,"4","6",7.60,3,0,"23021801","리걸하이",15.70,7.60,"리걸하이",0,0,0,0,3631,115
20,"25060705","",9,27.27,1,"백룡",15.0,"23080504","23   08   05   04",7,45.45,"대왕순간이",13.4,6161,1300,"23 02 18  01","1200",11,"8","대왕순간이","조재로",1,19.0,2.4,18.9,16.67,"6","6",20.50,7,0,"23021801","리걸하이",18.90,20.50,"리걸하이",0,0,0,0,4861,116
19,"25060705","",2,90.91,7,"시크릿왕자",10.0,"23052002","23   05   20   02",6,54.55,"티아모",15.0,4061,1304,"23 02 18  02","1200",3,"2","티아모","조한별",1,16.8,3.0,12.0,83.33,"2","6",7.00,1,0,"23021802","티아모",12.00,7.00,"나올행복",0,0,0,0,2757,117
21,"25060705","",6,54.55,5,"아치메모리",9.9,"23102905","23   10   29   05",9,27.27,"담쟁이아르고",14.2,8873,1306,"23 02 18  02","1200",5,"4","담쟁이아르고","오수철",1,17.3,1.2,15.0,66.67,"6","6",10.70,2,0,"23021802","티아모",15.00,10.70,"나올행복",0,0,0,0,7567,118
14,"25060705","",1,100.0,7,"시크릿왕자",0.0,"23102806","23   10   28   06",3,81.82,"그린필스타",14.3,8759,1326,"23 02 18  04","1400",4,"1","그린필스타","조인권",1,29.9,1.2,7.3,72.73,"5","5",-7.00,5,0,"23021804","더페이버릿",7.30,-7.00,"더페이버릿",0,0,0,0,7433,119
27,"25060705","",2,91.67,5,"아치메모리",6.3,"23032605","23   03   26   05",3,83.33,"브이퀸",7.0,2582,1331,"23 02 18  04","1400",9,"12","브이퀸","이동진",1,31.1,4.8,13.6,27.27,"6","5",12.90,8,0,"23021804","더페이버릿",13.60,12.90,"더페이버릿",0,0,0,0,1251,120
26,"25060705","",7,33.33,3,"파워에치드",15.5,"23052102","23   05   21   02",8,22.22,"천운챗",17.7,4171,1427,"23 02 19  02","1200",7,"5","천운챗","김태훈",1,18.4,0.2,24.4,50.00,"1","5",22.20,1,0,"23021902","천운챗",24.40,22.20,"장산스포",0,0,0,0,2744,121
24,"25060705","",7,45.45,3,"파워에치드",18.8,"23082003","23   08   20   03",8,36.36,"브라이트러닝",21.2,6773,1431,"23 02 19  02","1200",11,"6","브라이트러닝","빅투아르",1,19.1,3.0,29.0,16.67,"1","5",26.60,2,0,"23021902","천운챗",29.00,26.60,"장산스포",0,0,0,0,5342,122
20,"25060705","",9,27.27,1,"백룡",15.0,"23080504","23   08   05   04",11,9.09,"원평스카이",19.0,6161,1435,"23 02 19  03","1200",3,"12","원평스카이","함완식",1,17.1,6.0,12.0,83.33,"5","4",8.00,1,0,"23021903","원평스카이",12.00,6.00,"한가위선물",0,0,0,0,4726,123
20,"25060705","",6,44.44,7,"시크릿왕자",5.5,"23050703","23   05   07   03",7,33.33,"매직모카신",3.8,3742,1436,"23 02 19  03","1200",4,"3","매직모카신","김아현",1,17.2,0.6,12.1,75.00,"5","4",13.80,2,0,"23021903","원평스카이",12.10,11.80,"한가위선물",0,0,0,0,2306,124
18,"25060705","",10,18.18,1,"백룡",17.1,"23102902","23   10   29   02",9,27.27,"티즈로켓",9.9,8844,1437,"23 02 19  03","1200",5,"5","티즈로켓","하정훈",1,17.3,0.6,12.4,66.67,"6","4",19.60,3,0,"23021903","원평스카이",12.40,17.60,"한가위선물",0,0,0,0,7407,125
24,"25060705","",3,81.82,7,"시크릿왕자",9.6,"23011404","23   01   14   04",9,27.27,"라온점프",18.2,306,1439,"23 02 19  03","1200",7,"7","라온점프","김정준",1,18.2,3.0,18.1,50.00,"6","4",9.50,4,0,"23021903","원평스카이",18.10,7.50,"한가위선물",0,0,0,0,-1133,126
26,"25060705","",7,33.33,3,"파워에치드",15.5,"23052102","23   05   21   02",6,44.44,"거문",13.7,4171,1441,"23 02 19  03","1200",9,"10","거문","문정균",1,18.5,1.2,19.6,33.33,"1","4",21.40,5,0,"23021903","원평스카이",19.60,19.40,"한가위선물",0,0,0,0,2730,127
25,"25060705","",8,36.36,3,"파워에치드",9.0,"23062502","23   06   25   02",10,18.18,"거문",11.4,5235,1441,"23 02 19  03","1200",9,"10","거문","문정균",1,18.5,1.2,19.6,33.33,"6","4",17.20,6,0,"23021903","원평스카이",19.60,15.20,"한가위선물",0,0,0,0,3794,128
19,"25060705","",2,90.91,7,"시크릿왕자",10.0,"23052002","23   05   20   02",8,36.36,"에이스퀸",19.2,4061,1442,"23 02 19  03","1200",10,"9","에이스퀸","송재철",1,18.6,0.6,21.0,25.00,"2","4",11.80,7,0,"23021903","원평스카이",21.00,9.80,"한가위선물",0,0,0,0,2619,129
23,"25060705","",2,87.50,3,"파워에치드",2.1,"23090206","23   09   02   06",7,25.00,"에이스퀸",15.8,7120,1442,"23 02 19  03","1200",10,"9","에이스퀸","송재철",1,18.6,0.6,21.0,25.00,"6","4",7.30,8,0,"23021903","원평스카이",21.00,5.30,"한가위선물",0,0,0,0,5678,130
16,"25060705","",8,30.00,7,"시크릿왕자",11.9,"23080511","23   08   05   11",9,20.00,"스타프린세스",20.3,6234,1453,"23 02 19  04","1400",9,"6","스타프린세스","빅투아르",1,31.5,2.4,11.4,33.33,"1","3",3.00,6,0,"23021904","파이널축제",11.40,-0.50,"마이왕자",0,0,0,0,4781,131
27,"25060705","",2,91.67,5,"아치메모리",6.3,"23032605","23   03   26   05",6,58.33,"와일드러너",11.6,2582,1459,"23 02 19  05","1300",3,"4","와일드러너","오수철",1,23.0,3.0,6.0,81.82,"6","O",0.70,2,0,"23021905","은혜드림",6.00,-6.30,"은혜드림",0,0,0,0,1123,132
25,"25060705","",7,45.45,5,"아치메모리",10.2,"23052004","23   05   20   04",10,18.18,"한강히어로",13.4,4088,1463,"23 02 19  05","1300",7,"10","한강히어로","박을운",1,23.3,1.2,6.9,45.45,"6","O",3.70,3,0,"23021905","은혜드림",6.90,-3.30,"은혜드림",0,0,0,0,2625,133
26,"25060705","",3,80.00,5,"아치메모리",1.6,"23042304","23   04   23   04",9,20.00,"정문파파고",10.3,3420,1475,"23 02 19  06","1200",8,"8","정문파파고","조인권",1,17.5,0.6,9.2,22.22,"5","4",0.50,6,0,"23021906","스타러시",9.20,-1.50,"검은질주",0,0,0,0,1945,134
16,"25060705","",8,30.00,7,"시크릿왕자",11.9,"23080511","23   08   05   11",4,70.00,"질주에바다",1.9,6234,1513,"23 02 19  10","1700",3,"6","질주에바다","김철호",1,53.1,0.2,2.0,77.78,"1","6",12.00,6,0,"23021910","빛나는질주",2.00,12.00,"빛나는질주",0,0,0,0,4721,135
22,"25060705","",4,72.73,3,"파워에치드",6.9,"23092404","23   09   24   04",8,36.36,"메니참",15.3,7860,1537,"23 02 25  01","1200",6,"6","메니참","김효정",1,17.5,0.6,10.2,54.55,"4","5",1.80,1,0,"23022501","메니참",10.20,1.80,"라온더포인트",0,0,0,0,6323,136
26,"25060705","",7,33.33,3,"파워에치드",15.5,"23052102","23   05   21   02",5,55.56,"선더갤러퍼",12.3,4171,1539,"23 02 25  01","1200",8,"10","선더갤러퍼","문정균",1,17.8,0.6,12.0,36.36,"1","5",15.20,2,0,"23022501","메니참",12.00,15.20,"라온더포인트",0,0,0,0,2632,137
22,"25060705","",4,72.73,3,"파워에치드",6.9,"23092404","23   09   24   04",6,54.55,"한강차르",12.8,7860,1541,"23 02 25  01","1200",10,"4","한강차르","이혁",1,18.9,3.0,18.6,18.18,"5","5",12.70,3,0,"23022501","메니참",18.60,12.70,"라온더포인트",0,0,0,0,6319,138
24,"25060705","",6,50.00,5,"아치메모리",9.8,"23070106","23   07   01   06",5,60.00,"단디",6.0,5377,1543,"23 02 25  02","1200",1,"8","단디","문세영",1,16.5,0.0,0.0,100.0,"3","5",3.80,1,0,"23022502","단디",0.00,3.80,"단디",0,0,0,0,3834,139
24,"25060705","",6,50.00,5,"아치메모리",9.8,"23070106","23   07   01   06",7,40.00,"글로리앤아너",10.6,5377,1546,"23 02 25  02","1200",4,"1","글로리앤아너","조한별",1,17.6,0.6,6.6,70.00,"2","5",5.80,2,0,"23022502","단디",6.60,5.80,"단디",0,0,0,0,3831,140
29,"25060705","",3,83.33,5,"아치메모리",1.7,"23012803","23   01   28   03",8,41.67,"신풍여걸",14.7,534,1548,"23 02 25  02","1200",6,"6","신풍여걸","김철호",1,17.9,0.2,8.1,50.00,"6","5",-4.90,4,0,"23022502","단디",8.10,-4.90,"단디",0,0,0,0,-1014,141
22,"25060705","",7,50.00,7,"시크릿왕자",6.6,"23032602","23   03   26   02",11,16.67,"메티스선더",22.8,2552,1551,"23 02 25  02","1200",9,"3","메티스선더","송재철",1,19.5,5.4,18.2,20.00,"4","5",2.00,5,0,"23022502","단디",18.20,2.00,"단디",0,0,0,0,1001,142
29,"25060705","",3,83.33,5,"아치메모리",1.7,"23012803","23   01   28   03",5,66.67,"원평축제",7.5,534,1555,"23 02 25  03","1300",3,"7","원평축제","이혁",1,24.0,9.0,14.2,77.78,"6","5",8.40,1,0,"23022503","원평축제",14.20,8.40,"하이그랜드",0,0,0,0,-1021,143
23,"25060705","",5,63.64,5,"아치메모리",14.5,"23080607","23   08   06   07",7,45.45,"스프링워터",14.2,6349,1580,"23 02 25  05","1200",9,"7","스프링워터","오수철",1,16.2,0.6,10.0,33.33,"6","3",10.30,2,0,"23022505","베스트전사",10.00,6.80,"비트러너",0,0,0,0,4769,144
16,"25060705","",8,30.00,7,"시크릿왕자",11.9,"23080511","23   08   05   11",6,50.00,"해피나이스",6.9,6234,1631,"23 02 25  10","1700",5,"3","해피나이스","문정균",1,53.3,0.2,5.5,60.00,"1","5",10.50,1,0,"23022510","해피나이스",5.50,10.50,"울트라갤럭시",0,0,0,0,4603,145
16,"25060705","",8,30.00,7,"시크릿왕자",11.9,"23080511","23   08   05   11",10,10.00,"콰이어트참",23.9,6234,1636,"23 02 25  10","1700",10,"7","콰이어트참","김태희",1,57.2,7.2,28.6,10.00,"1","5",16.60,5,0,"23022510","해피나이스",28.60,16.60,"울트라갤럭시",0,0,0,0,4598,146
19,"25060705","",2,90.91,7,"시크릿왕자",10.0,"23052002","23   05   20   02",5,63.64,"총알커널",13.2,4061,1654,"23 02 26  01","1200",6,"8","총알커널","문정균",1,17.3,1.2,7.0,58.33,"2","4",3.80,2,0,"23022601","클럽디",7.00,1.80,"럭키바운스",0,0,0,0,2407,147
22,"25060705","",4,72.73,3,"파워에치드",6.9,"23092404","23   09   24   04",9,27.27,"검의전설",15.1,7860,1655,"23 02 26  01","1200",7,"5","검의전설","장추열",1,17.3,0.2,7.2,50.00,"4","4",-1.00,3,0,"23022601","클럽디",7.20,-3.00,"럭키바운스",0,0,0,0,6205,148
21,"25060705","",3,81.82,3,"파워에치드",1.3,"23102104","23   10   21   04",8,36.36,"검의전설",10.2,8507,1655,"23 02 26  01","1200",7,"5","검의전설","장추열",1,17.3,0.2,7.2,50.00,"4","4",-1.70,5,0,"23022601","클럽디",7.20,-3.70,"럭키바운스",0,0,0,0,6852,149
20,"25060705","",9,27.27,1,"백룡",15.0,"23080504","23   08   05   04",6,54.55,"그래티튜드",9.2,6161,1658,"23 02 26  01","1200",10,"3","그래티튜드","김옥성",1,17.8,0.6,10.4,25.00,"6","4",16.20,6,0,"23022601","클럽디",10.40,14.20,"럭키바운스",0,0,0,0,4503,150
24,"25060705","",3,81.82,7,"시크릿왕자",9.6,"23011404","23   01   14   04",5,63.64,"스마티글로리",11.4,306,1663,"23 02 26  02","1300",3,"1","스마티글로리","먼로",1,23.7,0.6,2.9,80.00,"6","5",1.10,2,0,"23022602","마하비상",2.90,1.10,"마하비상",0,0,0,0,-1357,151
22,"25060705","",7,50.00,7,"시크릿왕자",6.6,"23032602","23   03   26   02",8,41.67,"히어로퀸",9.6,2552,1667,"23 02 26  02","1300",7,"9","히어로퀸","임기원",1,24.6,1.8,8.3,40.00,"4","5",5.30,3,0,"23022602","마하비상",8.30,5.30,"마하비상",0,0,0,0,885,152
24,"25060705","",7,45.45,3,"파워에치드",18.8,"23082003","23   08   20   03",9,27.27,"상임대표",20.6,6773,1668,"23 02 26  02","1300",8,"4","상임대표","김태희",1,24.8,1.2,9.5,30.00,"1","5",7.70,4,0,"23022602","마하비상",9.50,7.70,"마하비상",0,0,0,0,5105,153
23,"25060705","",2,87.50,3,"파워에치드",2.1,"23090206","23   09   02   06",4,62.50,"상임대표",9.2,7120,1668,"23 02 26  02","1300",8,"4","상임대표","김태희",1,24.8,1.2,9.5,30.00,"6","5",2.40,5,0,"23022602","마하비상",9.50,2.40,"마하비상",0,0,0,0,5452,154
29,"25060705","",3,83.33,5,"아치메모리",1.7,"23012803","23   01   28   03",4,75.00,"강철여걸",6.5,534,1669,"23 02 26  02","1300",9,"8","강철여걸","함완식",1,25.0,1.2,9.9,20.00,"6","5",5.10,7,0,"23022602","마하비상",9.90,5.10,"마하비상",0,0,0,0,-1135,155
20,"25060705","",6,44.44,7,"시크릿왕자",5.5,"23050703","23   05   07   03",4,66.67,"새로운빛깔",4.2,3742,1676,"23 02 26  03","1700",6,"2","새로운빛깔","김옥성",1,55.3,1.2,7.8,54.55,"5","5",9.10,6,0,"23022603","쌍옥루",7.80,9.10,"쌍옥루",0,0,0,0,2066,156
24,"25060705","",3,81.82,7,"시크릿왕자",9.6,"23011404","23   01   14   04",6,54.55,"퍼스트슈",12.0,306,1678,"23 02 26  03","1700",8,"10","퍼스트슈","김정준",1,55.4,0.6,7.9,36.36,"6","5",5.50,11,0,"23022603","쌍옥루",7.90,5.50,"쌍옥루",0,0,0,0,-1372,157
